ColonyID,Colour,Day,AssignmentRate,MeanSpeed,MedianSpeed,InNestFrame,OutNestFrame,TotalFrame,OutNestRatio,InfectionStatus,InfectionLoad,Treatment
T_6,GG,1,0.930769675925926,0.879307539725263,0.0694477287872976,774376,29809,804185,0.0370673414699354,infected,4,T
T_6,GR,1,0.903153935185185,0.467407827185646,0.0421481655793311,755736,24589,780325,0.0315112292954859,infected,3,T
T_6,RB,1,0.855844907407407,0.0406671354815356,0.0242830784237798,733556,5894,739450,0.00797078910000676,infected,NaN,T
T_6,RG,1,0.930510416666667,1.09788925327333,0.70763386674041,784519,19442,803961,0.024182765084376,infected,12,T
T_6,RR,1,0.938371527777778,2.01901389691239,1.9328873737252,730563,80190,810753,0.0989080521441179,infected,10,T
T_7,BB,1,0.874591435185185,0.120063691322976,0.0189315133259202,722232,33415,755647,0.0442203833271356,infected,12,T
T_7,BG,1,0.88147337962963,0.25428471316372,0.0247546029585424,740947,20646,761593,0.0271089676507006,infected,17,T
T_7,BR,1,0.867584490740741,0.156474808930936,0.0158177071925588,722529,27064,749593,0.0361049262733243,infected,3,T
T_7,GG,1,0.867584490740741,0.16886601063404,0.0189953279256552,716565,33028,749593,0.0440612439016907,infected,10,T
T_7,GR,1,0.88147337962963,0.0503849712234012,0.00334899081074826,719593,42000,761593,0.0551475656945376,infected,6,T
T_7,RB,1,0.88147337962963,0.13545743654469,0.0187258749118094,729403,32190,761593,0.0422666699930278,infected,5,T
T_7,RG,1,0.864600694444444,0.0950137549345358,0,583376,163639,747015,0.219057180913369,infected,NaN,T
T_7,RR,1,0.867584490740741,0.0765089560056402,0.0135674233914495,704804,44789,749593,0.0597510915923708,infected,4,T
T_8,BB,1,0.981309027777778,0.768863962213069,0.600223934025596,843923,3928,847851,0.00463288950534941,infected,NaN,T
T_8,BG,1,0.976326388888889,1.17877606052594,0.877632181904346,835881,7665,843546,0.00908664139240776,infected,7,T
T_8,BR,1,0.981104166666667,1.33065543370026,1.01380326641818,843781,3893,847674,0.00459256742568487,infected,2,T
T_8,GG,1,0.994436342592593,1.00311871782536,0.786432752055204,838309,20884,859193,0.0243065294991928,infected,5,T
T_8,GR,1,0.986543981481481,2.18159254327827,2.03238302920912,790566,61808,852374,0.0725127702158911,infected,2,T
T_8,RB,1,0.966027777777778,1.46057801141357,1.10154142948557,832451,2197,834648,0.00263224736655452,infected,0,T
T_8,RG,1,0.979938657407407,1.57933650922314,1.23369473249438,835141,11526,846667,0.013613380467173,infected,13,T
T_8,RR,1,0.959186342592593,1.08410460627205,0.824007741907697,819731,9006,828737,0.0108671387907141,infected,12,T
T_9,BB,1,0.952424768518519,0.872310767564562,0.666332544832633,813625,9270,822895,0.0112651067268607,infected,1,T
T_9,BG,1,0.958225694444444,1.01083182060053,0.735067140640182,816875,11032,827907,0.0133251681650234,infected,2,T
T_9,BR,1,0.974880787037037,0.897351145909759,0.651198492337517,835521,6776,842297,0.00804466832957971,infected,3,T
T_9,GG,1,0.930854166666667,1.59923570422527,1.35250238267935,794055,10203,804258,0.0126862275538447,infected,3,T
T_9,GR,1,0.972413194444444,1.30185318371937,1.05369695627977,824172,15993,840165,0.0190355465890629,infected,12,T
T_9,RB,1,0.965783564814815,1.07810516056704,0.760655885119387,803305,31132,834437,0.0373089879763242,infected,8,T
T_9,RG,1,0.956569444444444,1.57173533578482,1.34256254888788,818488,7988,826476,0.00966513244183739,infected,25,T
T_9,RR,1,0.964863425925926,2.17533959262253,2.03323969944582,789306,44336,833642,0.0531835008312921,infected,5,T
X_1,BB,1,1,1.36457719419292,1.21427495416291,863823,177,864000,0.000204861111111111,infected,8,X
