ColonyID,Colour,Day,AssignmentRate,MeanSpeed,InNestFrame,OutNestFrame,TotalFrame,OutNestRatio,InfectionStatus,InfectionLoad,Treatment
C_10,RG,1,0.87925,1.39405768855402,56590,49089,105679,0.464510451461501,uninfected,0,C
C_10,RR,1,0.899826388888889,0.0760371062162687,92372,1764,94136,0.0187388459250446,uninfected,0,C
C_10,BB,2,0.9989375,0.150950281070799,120084,12967,133051,0.0974588691554366,uninfected,0,C
C_10,BG,2,0.998263888888889,0.13141063381154,125059,5700,130759,0.04359164569934,uninfected,0,C
C_10,BR,2,0.9686875,0.567010026527169,87342,38854,126196,0.307886145361184,uninfected,0,C
C_10,GG,2,0.9714375,2.14286169636321,69764,58166,127930,0.454670522942234,uninfected,0,C
C_10,GR,2,0.899256944444444,1.5713517277166,94879,23776,118655,0.200379250769036,uninfected,0,C
C_10,RB,2,0.915173611111111,0.264321821243878,105522,14526,120048,0.121001599360256,uninfected,0,C
C_10,RG,2,0.982145833333333,0.970385710883761,103414,26798,130212,0.205802844591896,uninfected,0,C
C_10,RR,2,0.938305555555556,0.202244420937456,118283,3216,121499,0.0264693536572317,uninfected,0,C
C_10,BB,3,0.916666666666667,0.0568435691208834,131551,0,131551,0,uninfected,0,C
C_10,BG,3,0.833333333333333,0.643689879188085,117764,660,118424,0.00557319462271161,uninfected,0,C
C_10,BR,3,0.833333333333333,0.0603676691836627,119514,0,119514,0,uninfected,0,C
C_10,GG,3,0.991,2.51791509048632,96069,43413,139482,0.311244461650966,uninfected,0,C
C_10,GR,3,0.833333333333333,0.466449884500904,118416,404,118820,0.00340010099309881,uninfected,0,C
C_10,RB,3,0.916666666666667,1.86207801316533,128974,2589,131563,0.0196787850687503,uninfected,0,C
C_10,RG,3,0.9979375,0.9500996239154,140175,2165,142340,0.0152100604187158,uninfected,0,C
C_10,RR,3,0.916666666666667,0.544596512285259,129515,837,130352,0.00642107524242052,uninfected,0,C
C_10,BB,4,0.975409722222222,0.607485034914175,110389,18097,128486,0.140848030135579,uninfected,0,C
C_10,BG,4,0.9995,1.5611043164714,104247,28999,133246,0.217635050958378,uninfected,0,C
C_10,BR,4,0.998270833333333,0.243404828103432,112044,13300,125344,0.106107990809293,uninfected,0,C
