ColonyID,Colour,ContinuousSegment,MeanSpeed,AssignmentRate,Treatment,InfectionLoad,InfectionStatus
C_1,BB,9,0.0464037546643922,0.119259938328194,C,0,uninfected
C_1,BG,9,4.34479722838387,0.824485373781148,C,0,uninfected
C_1,BR,9,0.0464037546643922,0.119259938328194,C,0,uninfected
C_1,GG,9,0.773907136148334,0.134261188432369,C,0,uninfected
C_1,GR,9,1.46993843672578,0.159513292774398,C,0,uninfected
C_1,RB,9,1.22981479911577,0.149095757979832,C,0,uninfected
C_1,RG,9,0.0464037546643922,0.119259938328194,C,0,uninfected
C_1,RR,9,0.0464037546643922,0.119259938328194,C,0,uninfected
C_1,BB,10,0.0215600371372918,0.142428535711309,C,0,uninfected
C_1,BG,10,4.58769616189655,0.812817734811234,C,0,uninfected
C_1,BR,10,0.380833270723242,0.198183181931828,C,0,uninfected
C_1,GG,10,NaN,0,C,0,uninfected
C_1,GR,10,0.00534082448507136,0.169014084507042,C,0,uninfected
C_1,RB,10,0.00525823772598271,0.16859738311526,C,0,uninfected
C_1,RG,10,NaN,0,C,0,uninfected
C_1,RR,10,NaN,0,C,0,uninfected
C_1,BB,11,0.080998345845098,0.0635052921076756,C,0,uninfected
C_1,BG,11,3.75136155684415,0.476956413034419,C,0,uninfected
C_1,BR,11,0.00653828328053693,0.0426702225185432,C,0,uninfected
C_1,GG,11,0.00653828328053693,0.0426702225185432,C,0,uninfected
C_1,GR,11,0.00653828328053693,0.0426702225185432,C,0,uninfected
C_1,RB,11,0.0224926418139531,0.0177514792899408,C,0,uninfected
C_1,RG,11,0.00653828328053693,0.0426702225185432,C,0,uninfected
C_1,RR,11,1.13920883074208,0.0938411534294524,C,0,uninfected
C_1,BB,12,0.0224958848807463,0.0152512709392449,C,0,uninfected
C_1,BG,12,3.71093948075306,0.856654721226769,C,0,uninfected
C_1,BR,12,0.0224958848807463,0.0152512709392449,C,0,uninfected
C_1,GG,12,0.0224958848807463,0.0152512709392449,C,0,uninfected
C_1,GR,12,0.0224958848807463,0.0152512709392449,C,0,uninfected
C_1,RB,12,0.0224958848807463,0.0152512709392449,C,0,uninfected
C_1,RG,12,0.0224958848807463,0.0152512709392449,C,0,uninfected
C_1,RR,12,0.0224958848807463,0.0152512709392449,C,0,uninfected
C_1,BB,13,0.00351737584977716,0.435702975247937,C,0,uninfected
C_1,BG,13,2.87767223809718,0.826485540461705,C,0,uninfected
C_1,BR,13,2.0551923809198,0.00233352779398288,C,0,uninfected
C_1,GG,13,0.130468132381935,0.440786732227686,C,0,uninfected
C_1,GR,13,0.937227158145007,0.541128427368947,C,0,uninfected
C_1,RB,13,0.00354928410396352,0.43178598216518,C,0,uninfected
C_1,RG,13,0.290944046322738,0.457704808734061,C,0,uninfected
C_1,RR,13,0.00351737584977716,0.435702975247937,C,0,uninfected
C_1,BB,14,NaN,0,C,0,uninfected
C_1,BG,14,2.63258179470935,0.787565630469206,C,0,uninfected
C_1,BR,14,NaN,0,C,0,uninfected
C_1,GG,14,NaN,0,C,0,uninfected
C_1,GR,14,NaN,0,C,0,uninfected
C_1,RB,14,0.0198282594514656,0.0357529794149513,C,0,uninfected
C_1,RG,14,NaN,0,C,0,uninfected
C_1,RR,14,NaN,0,C,0,uninfected
C_1,BB,15,0.0070783686495787,0.273606133844487,C,0,uninfected
C_1,BG,15,0.786764432743046,0.222018501541795,C,0,uninfected
C_1,BR,15,0.425174342583589,0.312109342445204,C,0,uninfected
C_1,GG,15,0.00869119114757645,0.276439703308609,C,0,uninfected
C_1,GR,15,1.0211652653782,0.346278856571381,C,0,uninfected
C_1,RB,15,0.0113995963561094,0.257854821235103,C,0,uninfected
C_1,RG,15,0.00869119114757645,0.276439703308609,C,0,uninfected
C_1,RR,15,0.00869119114757645,0.276439703308609,C,0,uninfected
C_1,BB,16,0.0358534665802998,0.276023001916826,C,0,uninfected
C_1,BG,16,4.03977174881654,0.740895074589549,C,0,uninfected
C_1,BR,16,0.015319051398823,0.273439453287774,C,0,uninfected
C_1,GG,16,0.015319051398823,0.273439453287774,C,0,uninfected
C_1,GR,16,0.143999441071451,0.305192099341612,C,0,uninfected
C_1,RB,16,0.015319051398823,0.273439453287774,C,0,uninfected
C_1,RG,16,0.015319051398823,0.273439453287774,C,0,uninfected
C_1,RR,16,0.015319051398823,0.273439453287774,C,0,uninfected
C_1,BB,17,0.0126329751161419,0.165597133094425,C,0,uninfected
C_1,BG,17,3.83484647073571,0.862821901825152,C,0,uninfected
C_1,BR,17,0.0166016676956177,0.126010500875073,C,0,uninfected
C_1,GG,17,0.0166016676956177,0.126010500875073,C,0,uninfected
C_1,GR,17,1.3284917005357,0.251354279523294,C,0,uninfected
C_1,RB,17,0.0166858404433956,0.108509042420202,C,0,uninfected
C_1,RG,17,0.0166016676956177,0.126010500875073,C,0,uninfected
C_1,RR,17,0.0166016676956177,0.126010500875073,C,0,uninfected
C_1,BB,18,0.624851807243047,0.293107758979915,C,0,uninfected
C_1,BG,18,3.82025039810253,0.887407283940328,C,0,uninfected
C_1,BR,18,NaN,0,C,0,uninfected
C_1,GG,18,NaN,0,C,0,uninfected
C_1,GR,18,1.00087123112994,0.150179181598467,C,0,uninfected
C_1,RB,18,NaN,0,C,0,uninfected
C_1,RG,18,NaN,0,C,0,uninfected
C_1,RR,18,NaN,0,C,0,uninfected
C_1,BB,19,0.0175631655211975,0.0146678889907492,C,0,uninfected
C_1,BG,19,3.50101204399506,0.724893741145095,C,0,uninfected
C_1,BR,19,0.0175631655211975,0.0146678889907492,C,0,uninfected
C_1,GG,19,0.0175631655211975,0.0146678889907492,C,0,uninfected
C_1,GR,19,0.0175631655211975,0.0146678889907492,C,0,uninfected
C_1,RB,19,0.0175631655211975,0.0146678889907492,C,0,uninfected
C_1,RG,19,0.0175631655211975,0.0146678889907492,C,0,uninfected
C_1,RR,19,0.0175631655211975,0.0146678889907492,C,0,uninfected
C_1,BB,20,0.01606193586769,0.0890907575631302,C,0,uninfected
C_1,BG,20,4.08070126562919,0.694891240936745,C,0,uninfected
C_1,BR,20,0.01606193586769,0.0890907575631302,C,0,uninfected
C_1,GG,20,0.01606193586769,0.0890907575631302,C,0,uninfected
C_1,GR,20,2.3429249147336,0.208517376448037,C,0,uninfected
C_1,RB,20,0.01606193586769,0.0890907575631302,C,0,uninfected
C_1,RG,20,0.01606193586769,0.0890907575631302,C,0,uninfected
C_1,RR,20,0.01606193586769,0.0890907575631302,C,0,uninfected
C_1,BB,21,NaN,0,C,0,uninfected
C_1,BG,21,3.87889258949895,0.681640136678056,C,0,uninfected
C_1,BR,21,NaN,0,C,0,uninfected
C_1,GG,21,NaN,0,C,0,uninfected
C_1,GR,21,NaN,0,C,0,uninfected
C_1,RB,21,NaN,0,C,0,uninfected
C_1,RG,21,NaN,0,C,0,uninfected
C_1,RR,21,NaN,0,C,0,uninfected
C_1,BB,22,0.014422524612474,0.470372531044254,C,0,uninfected
C_1,BG,22,0.0407450474449035,0.786065505458788,C,0,uninfected
C_1,BR,22,0.175418853404757,0.736394699558297,C,0,uninfected
C_1,GG,22,0.00917183761805392,0.751729310775898,C,0,uninfected
C_1,GR,22,5.05325628148923,0.778564880406701,C,0,uninfected
C_1,RB,22,3.40095918883255,0.855737978164847,C,0,uninfected
C_1,RG,22,0.434207572401692,0.701391782648554,C,0,uninfected
C_1,RR,22,0.14609766590921,0.753896158013168,C,0,uninfected
C_1,BB,23,0.00289290743746315,0.67938994916243,C,0,uninfected
C_1,BG,23,0.0101246193816221,0.675889657471456,C,0,uninfected
C_1,BR,23,0.172134425692977,0.608217351445954,C,0,uninfected
C_1,GG,23,0.00277112078031821,0.694224518709893,C,0,uninfected
C_1,GR,23,1.86258946167596,0.719559963330277,C,0,uninfected
C_1,RB,23,1.27218501958696,0.70605883823652,C,0,uninfected
C_1,RG,23,0.382502122000236,0.592632719393283,C,0,uninfected
C_1,RR,23,0.00277112078031821,0.694224518709893,C,0,uninfected
C_1,BB,24,NaN,0,C,0,uninfected
C_1,BG,24,4.0173930840441,0.787982331860988,C,0,uninfected
C_1,BR,24,NaN,0,C,0,uninfected
C_1,GG,24,NaN,0,C,0,uninfected
C_1,GR,24,NaN,0,C,0,uninfected
C_1,RB,24,3.35916980183892,0.748145678806567,C,0,uninfected
C_1,RG,24,NaN,0,C,0,uninfected
C_1,RR,24,NaN,0,C,0,uninfected
C_1,BB,25,0.0220203300361222,0.0149179098258189,C,0,uninfected
C_1,BG,25,3.04228799944598,0.796483040253354,C,0,uninfected
C_1,BR,25,0.0220203300361222,0.0149179098258189,C,0,uninfected
C_1,GG,25,0.0220203300361222,0.0149179098258189,C,0,uninfected
C_1,GR,25,0.0220203300361222,0.0149179098258189,C,0,uninfected
C_1,RB,25,3.10665641419216,0.489290774231186,C,0,uninfected
C_1,RG,25,0.0220203300361222,0.0149179098258189,C,0,uninfected
C_1,RR,25,0.0220203300361222,0.0149179098258189,C,0,uninfected
C_1,BB,26,0.0145046481653147,0.422618551545962,C,0,uninfected
C_1,BG,26,0.0268437718618515,0.355029585798817,C,0,uninfected
C_1,BR,26,2.38636961539193,0.560213351112593,C,0,uninfected
C_1,GG,26,0.0214419916865528,0.278939911659305,C,0,uninfected
C_1,GR,26,4.50142993750461,0.704892074339528,C,0,uninfected
C_1,RB,26,0.470082125785837,0.615051254271189,C,0,uninfected
C_1,RG,26,1.43919246811683,0.606133844487041,C,0,uninfected
C_1,RR,26,0.657584690986064,0.317526460538378,C,0,uninfected
C_1,BB,27,NaN,0,C,0,uninfected
C_1,BG,27,0.879680376870242,0.565297108092341,C,0,uninfected
C_1,BR,27,NaN,0,C,0,uninfected
C_1,GG,27,NaN,0,C,0,uninfected
C_1,GR,27,5.46106355058386,0.591632636053004,C,0,uninfected
C_1,RB,27,0.0241135799661519,0.135511292607717,C,0,uninfected
C_1,RG,27,0.481703068098429,0.429702475206267,C,0,uninfected
C_1,RR,27,NaN,0,C,0,uninfected
C_1,BB,28,0.00647063916029169,0.407033919493291,C,0,uninfected
C_1,BG,28,0.262219126260284,0.418784898741562,C,0,uninfected
C_1,BR,28,0.00515314260082046,0.390449204100342,C,0,uninfected
C_1,GG,28,0.00647063916029169,0.407033919493291,C,0,uninfected
C_1,GR,28,5.46650228211116,0.505958829902492,C,0,uninfected
C_1,RB,28,2.00230975946179,0.410784232019335,C,0,uninfected
C_1,RG,28,0.831201141638088,0.39336611384282,C,0,uninfected
C_1,RR,28,0.00647063916029169,0.407033919493291,C,0,uninfected
C_1,BB,29,0.071940308197968,0.499958329860822,C,0,uninfected
C_1,BG,29,0.071940308197968,0.499958329860822,C,0,uninfected
C_1,BR,29,0.071940308197968,0.499958329860822,C,0,uninfected
C_1,GG,29,0.071940308197968,0.499958329860822,C,0,uninfected
C_1,GR,29,1.84672241739412,0.372281023418618,C,0,uninfected
C_1,RB,29,0.071940308197968,0.499958329860822,C,0,uninfected
C_1,RG,29,0.071940308197968,0.499958329860822,C,0,uninfected
C_1,RR,29,0.071940308197968,0.499958329860822,C,0,uninfected
C_1,BB,30,NaN,0,C,0,uninfected
C_1,BG,30,0.00632399731002803,0.274939578298191,C,0,uninfected
C_1,BR,30,NaN,0,C,0,uninfected
C_1,GG,30,NaN,0,C,0,uninfected
C_1,GR,30,1.81649810294229,0.285440453371114,C,0,uninfected
C_1,RB,30,NaN,0,C,0,uninfected
C_1,RG,30,NaN,0,C,0,uninfected
C_1,RR,30,NaN,0,C,0,uninfected
C_1,BB,31,0.196641245668705,0.357529794149512,C,0,uninfected
C_1,BG,31,NaN,0,C,0,uninfected
C_1,BR,31,0.599897246554934,0.377948162346862,C,0,uninfected
C_1,GG,31,NaN,0,C,0,uninfected
C_1,GR,31,4.72190809132204,0.562546878906576,C,0,uninfected
C_1,RB,31,0.593643253915513,0.368530710892574,C,0,uninfected
C_1,RG,31,0.108882756057692,0.34511209267439,C,0,uninfected
C_1,RR,31,NaN,0,C,0,uninfected
C_1,BB,32,0.0298604359805059,0.000916743061921799,C,0,uninfected
C_1,BG,32,0.323426912667427,0.328360696724727,C,0,uninfected
C_1,BR,32,0.0298604359805059,0.000916743061921799,C,0,uninfected
C_1,GG,32,0.0298604359805059,0.000916743061921799,C,0,uninfected
C_1,GR,32,0.0298604359805059,0.000916743061921799,C,0,uninfected
C_1,RB,32,0.00645558040594236,0.206683890324194,C,0,uninfected
C_1,RG,32,0.494509672683586,0.211517626468872,C,0,uninfected
C_1,RR,32,0.0298604359805059,0.000916743061921799,C,0,uninfected
C_1,BB,33,0.055278262291428,0.107425618801567,C,0,uninfected
C_1,BG,33,0.055278262291428,0.107425618801567,C,0,uninfected
C_1,BR,33,0.055278262291428,0.107425618801567,C,0,uninfected
C_1,GG,33,0.055278262291428,0.107425618801567,C,0,uninfected
C_1,GR,33,0.055278262291428,0.107425618801567,C,0,uninfected
C_1,RB,33,0.055278262291428,0.107425618801567,C,0,uninfected
C_1,RG,33,0.055278262291428,0.107425618801567,C,0,uninfected
C_1,RR,33,0.055278262291428,0.107425618801567,C,0,uninfected
C_1,BB,34,NaN,0,C,0,uninfected
C_1,BG,34,NaN,0,C,0,uninfected
C_1,BR,34,NaN,0,C,0,uninfected
C_1,GG,34,NaN,0,C,0,uninfected
C_1,GR,34,NaN,0,C,0,uninfected
C_1,RB,34,NaN,0,C,0,uninfected
C_1,RG,34,NaN,0,C,0,uninfected
C_1,RR,34,NaN,0,C,0,uninfected
C_1,BB,35,0.0131796553980743,0.345528794066172,C,0,uninfected
C_1,BG,35,1.14960697408714,0.451704308692391,C,0,uninfected
C_1,BR,35,0.207643202948408,0.367780648387366,C,0,uninfected
C_1,GG,35,0.819996673851389,0.858738228185682,C,0,uninfected
C_1,GR,35,5.11293283473473,0.602883573631136,C,0,uninfected
C_1,RB,35,0.0131796553980743,0.345528794066172,C,0,uninfected
C_1,RG,35,1.01717230314857,0.327443953662805,C,0,uninfected
C_1,RR,35,1.21054537525455,0.410034169514126,C,0,uninfected
C_1,BB,36,2.04003157614012,0.568464038669889,C,0,uninfected
C_1,BG,36,1.79838429000389,0.584465372114343,C,0,uninfected
C_1,BR,36,0.278662092946409,0.411950995916326,C,0,uninfected
C_1,GG,36,0.188951149905622,0.418951579298275,C,0,uninfected
C_1,GR,36,1.85977927118585,0.553962830235853,C,0,uninfected
C_1,RB,36,0.718885612951024,0.476206350529211,C,0,uninfected
C_1,RG,36,0.267369403354845,0.406867238936578,C,0,uninfected
C_1,RR,36,1.1894911014189,0.485123760313359,C,0,uninfected
C_1,BB,37,3.08931575797122,0.520626718893241,C,0,uninfected
C_1,BG,37,1.76681950918014,0.353946162180182,C,0,uninfected
C_1,BR,37,0.01495428801456,0.152429369114093,C,0,uninfected
C_1,GG,37,0.01495428801456,0.152429369114093,C,0,uninfected
C_1,GR,37,0.01495428801456,0.152429369114093,C,0,uninfected
C_1,RB,37,0.629251292203779,0.195099591632636,C,0,uninfected
C_1,RG,37,0.397499658751898,0.156513042753563,C,0,uninfected
C_1,RR,37,0.01495428801456,0.152429369114093,C,0,uninfected
C_1,BB,38,3.31261366662007,0.872989415784649,C,0,uninfected
C_1,BG,38,1.90509386723039,0.640303358613218,C,0,uninfected
C_1,BR,38,NaN,0,C,0,uninfected
C_1,GG,38,NaN,0,C,0,uninfected
C_1,GR,38,NaN,0,C,0,uninfected
C_1,RB,38,0.00853895581814927,0.0441703475289608,C,0,uninfected
C_1,RG,38,NaN,0,C,0,uninfected
C_1,RR,38,NaN,0,C,0,uninfected
C_1,BB,39,2.77088899932608,0.738811567630636,C,0,uninfected
C_1,BG,39,0.402982736166903,0.577714809567464,C,0,uninfected
C_1,BR,39,0.00706731124235978,0.535377948162347,C,0,uninfected
C_1,GG,39,0.00706731124235978,0.535377948162347,C,0,uninfected
C_1,GR,39,0.00706731124235978,0.535377948162347,C,0,uninfected
C_1,RB,39,0.225989283291608,0.556129677473123,C,0,uninfected
C_1,RG,39,0.00706731124235978,0.535377948162347,C,0,uninfected
C_1,RR,39,0.00706731124235978,0.535377948162347,C,0,uninfected
C_1,BB,40,2.74158209229848,0.411034252854405,C,0,uninfected
C_1,BG,40,0.289617233492279,0.291274272856071,C,0,uninfected
C_1,BR,40,0.211580125206844,0.292107675639637,C,0,uninfected
C_1,GG,40,0.407204888853118,0.290440870072506,C,0,uninfected
C_1,GR,40,0.603833306335437,0.310692557713143,C,0,uninfected
C_1,RB,40,1.38206032447222,0.274189515792983,C,0,uninfected
C_1,RG,40,0.00959351298942698,0.281606800566714,C,0,uninfected
C_1,RR,40,0.64161173772201,0.323693641136761,C,0,uninfected
C_1,BB,41,0.01048696204703,0.0934244520376698,C,0,uninfected
C_1,BG,41,0.01048696204703,0.0934244520376698,C,0,uninfected
C_1,BR,41,0.01048696204703,0.0934244520376698,C,0,uninfected
C_1,GG,41,0.01048696204703,0.0934244520376698,C,0,uninfected
C_1,GR,41,3.07913923093257,0.272606050504209,C,0,uninfected
C_1,RB,41,1.29377230040101,0.13159429952496,C,0,uninfected
C_1,RG,41,0.01048696204703,0.0934244520376698,C,0,uninfected
C_1,RR,41,0.01048696204703,0.0934244520376698,C,0,uninfected
C_1,BB,42,0.000296718359144792,0.151845987165597,C,0,uninfected
C_1,BG,42,0.000296718359144792,0.151845987165597,C,0,uninfected
C_1,BR,42,0.000296718359144792,0.151845987165597,C,0,uninfected
C_1,GG,42,0.000296718359144792,0.151845987165597,C,0,uninfected
C_1,GR,42,0.000296718359144792,0.151845987165597,C,0,uninfected
C_1,RB,42,0.000296718359144792,0.151845987165597,C,0,uninfected
C_1,RG,42,0.000296718359144792,0.151845987165597,C,0,uninfected
C_1,RR,42,0.000296718359144792,0.151845987165597,C,0,uninfected
C_1,BB,43,0.00487955371011043,0.0385865488790732,C,0,uninfected
C_1,BG,43,0.00487955371011043,0.0385865488790732,C,0,uninfected
C_1,BR,43,0.00487955371011043,0.0385865488790732,C,0,uninfected
C_1,GG,43,0.00487955371011043,0.0385865488790732,C,0,uninfected
C_1,GR,43,0.00487955371011043,0.0385865488790732,C,0,uninfected
C_1,RB,43,0.00487955371011043,0.0385865488790732,C,0,uninfected
C_1,RG,43,0.00487955371011043,0.0385865488790732,C,0,uninfected
C_1,RR,43,0.00487955371011043,0.0385865488790732,C,0,uninfected
C_1,BB,44,0,0.0285023751979332,C,0,uninfected
C_1,BG,44,0,0.0285023751979332,C,0,uninfected
C_1,BR,44,0,0.0285023751979332,C,0,uninfected
C_1,GG,44,0,0.0285023751979332,C,0,uninfected
C_1,GR,44,0,0.0285023751979332,C,0,uninfected
C_1,RB,44,0,0.0285023751979332,C,0,uninfected
C_1,RG,44,0,0.0285023751979332,C,0,uninfected
C_1,RR,44,0,0.0285023751979332,C,0,uninfected
C_1,BB,45,NaN,0,C,0,uninfected
C_1,BG,45,NaN,0,C,0,uninfected
C_1,BR,45,NaN,0,C,0,uninfected
C_1,GG,45,NaN,0,C,0,uninfected
C_1,GR,45,NaN,0,C,0,uninfected
C_1,RB,45,NaN,0,C,0,uninfected
C_1,RG,45,NaN,0,C,0,uninfected
C_1,RR,45,NaN,0,C,0,uninfected
C_1,BB,46,0.00219787146950777,0.0179181598466539,C,0,uninfected
C_1,BG,46,0.00219787146950777,0.0179181598466539,C,0,uninfected
C_1,BR,46,0.00219787146950777,0.0179181598466539,C,0,uninfected
C_1,GG,46,0.00219787146950777,0.0179181598466539,C,0,uninfected
C_1,GR,46,0.00219787146950777,0.0179181598466539,C,0,uninfected
C_1,RB,46,0.00219787146950777,0.0179181598466539,C,0,uninfected
C_1,RG,46,0.00219787146950777,0.0179181598466539,C,0,uninfected
C_1,RR,46,0.00219787146950777,0.0179181598466539,C,0,uninfected
C_1,BB,47,0.000283055978050007,0.202766897241437,C,0,uninfected
C_1,BG,47,0.000283055978050007,0.202766897241437,C,0,uninfected
C_1,BR,47,0.000283055978050007,0.202766897241437,C,0,uninfected
C_1,GG,47,0.000283055978050007,0.202766897241437,C,0,uninfected
C_1,GR,47,0.000283055978050007,0.202766897241437,C,0,uninfected
C_1,RB,47,0.0266872952081746,0.134427868989082,C,0,uninfected
C_1,RG,47,0.000283055978050007,0.202766897241437,C,0,uninfected
C_1,RR,47,0.000283055978050007,0.202766897241437,C,0,uninfected
C_1,BB,48,0.00290918919511136,0.163263605300442,C,0,uninfected
C_1,BG,48,0.00290918919511136,0.163263605300442,C,0,uninfected
C_1,BR,48,0.00290918919511136,0.163263605300442,C,0,uninfected
C_1,GG,48,0.00290918919511136,0.163263605300442,C,0,uninfected
C_1,GR,48,0.00290918919511136,0.163263605300442,C,0,uninfected
C_1,RB,48,2.40081809779695,0.815401283440287,C,0,uninfected
C_1,RG,48,0.00290918919511136,0.163263605300442,C,0,uninfected
C_1,RR,48,0.00290918919511136,0.163263605300442,C,0,uninfected
C_1,BB,49,0.000659269960671185,0.520376698058171,C,0,uninfected
C_1,BG,49,0.000659269960671185,0.520376698058171,C,0,uninfected
C_1,BR,49,0.000659269960671185,0.520376698058171,C,0,uninfected
C_1,GG,49,0.000659269960671185,0.520376698058171,C,0,uninfected
C_1,GR,49,0.000659269960671185,0.520376698058171,C,0,uninfected
C_1,RB,49,3.17888695605822,0.327610634219518,C,0,uninfected
C_1,RG,49,0.000659269960671185,0.520376698058171,C,0,uninfected
C_1,RR,49,0.000659269960671185,0.520376698058171,C,0,uninfected
C_1,BB,50,0.00370356821969073,0.116009667472289,C,0,uninfected
C_1,BG,50,0.00370356821969073,0.116009667472289,C,0,uninfected
C_1,BR,50,0.00370356821969073,0.116009667472289,C,0,uninfected
C_1,GG,50,0.00370356821969073,0.116009667472289,C,0,uninfected
C_1,GR,50,0.00370356821969073,0.116009667472289,C,0,uninfected
C_1,RB,50,2.17802723969936,0.29635802983582,C,0,uninfected
C_1,RG,50,0.00370356821969073,0.116009667472289,C,0,uninfected
C_1,RR,50,0.00370356821969073,0.116009667472289,C,0,uninfected
C_1,BB,51,NaN,0,C,0,uninfected
C_1,BG,51,NaN,0,C,0,uninfected
C_1,BR,51,NaN,0,C,0,uninfected
C_1,GG,51,NaN,0,C,0,uninfected
C_1,GR,51,NaN,0,C,0,uninfected
C_1,RB,51,NaN,0,C,0,uninfected
C_1,RG,51,NaN,0,C,0,uninfected
C_1,RR,51,NaN,0,C,0,uninfected
C_1,BB,52,6.35974473520928e-05,0.77689807483957,C,0,uninfected
C_1,BG,52,6.35974473520928e-05,0.77689807483957,C,0,uninfected
C_1,BR,52,6.35974473520928e-05,0.77689807483957,C,0,uninfected
C_1,GG,52,6.35974473520928e-05,0.77689807483957,C,0,uninfected
C_1,GR,52,6.35974473520928e-05,0.77689807483957,C,0,uninfected
C_1,RB,52,0.0949801074016929,0.836653054421202,C,0,uninfected
C_1,RG,52,6.35974473520928e-05,0.77689807483957,C,0,uninfected
C_1,RR,52,6.35974473520928e-05,0.77689807483957,C,0,uninfected
C_1,BB,53,NaN,0,C,0,uninfected
C_1,BG,53,NaN,0,C,0,uninfected
C_1,BR,53,NaN,0,C,0,uninfected
C_1,GG,53,NaN,0,C,0,uninfected
C_1,GR,53,NaN,0,C,0,uninfected
C_1,RB,53,NaN,0,C,0,uninfected
C_1,RG,53,NaN,0,C,0,uninfected
C_1,RR,53,NaN,0,C,0,uninfected
