ColonyID,Colour,Day,AssignmentRate,MeanSpeed,InNestFrame,OutNestFrame,TotalFrame,OutNestRatio,InfectionStatus,InfectionLoad,Treatment
T_5,GR,1,0.92762037037037,0.0351713265265882,642365,2772,645137,0.00429676177308076,infected,5,T
T_5,RB,1,0.921564814814815,0.194733390069427,649031,29764,678795,0.0438482899844578,infected,7,T
T_5,RG,1,0.938626157407407,0.0754132747975325,644000,30874,674874,0.0457477988483776,infected,22,T
T_5,RR,1,0.933864583333333,1.14900537748326,590545,78695,669240,0.117588607973223,infected,10,T
T_6,BB,1,0.942094907407407,0.458916169643352,660207,49421,709628,0.0696435315404691,infected,15,T
T_6,BG,1,0.951119212962963,0.095793505060217,719880,19517,739397,0.0263958333615094,infected,NaN,T
T_6,BR,1,0.941513888888889,0.302999259821682,673869,26609,700478,0.0379869175049038,infected,7,T
T_6,GG,1,0.930769675925926,0.189318762882324,618566,29794,648360,0.0459528656918996,infected,4,T
T_6,GR,1,0.903153935185185,0.0789639597417459,571746,24579,596325,0.0412174569236574,infected,3,T
T_6,RB,1,0.855844907407407,0.0148120633002148,526239,5894,532133,0.0110761783238401,infected,NaN,T
T_6,RG,1,0.930510416666667,0.145378968576548,609229,19414,628643,0.0308823927093756,infected,12,T
T_6,RR,1,0.938371527777778,1.05987702824534,626130,80155,706285,0.113488181116688,infected,10,T
T_7,BB,1,0.874591435185185,0.105731405133538,699137,33390,732527,0.0455819375941092,infected,12,T
T_7,BG,1,0.88147337962963,0.152830081621261,718000,20646,738646,0.0279511430373954,infected,17,T
T_7,BR,1,0.867584490740741,0.0922180615937714,699200,27064,726264,0.0372646861196479,infected,3,T
T_7,GG,1,0.867584490740741,0.108740843371813,694001,33028,727029,0.0454287243012315,infected,10,T
T_7,GR,1,0.88147337962963,0.037569823572844,697622,42000,739622,0.0567857635386725,infected,6,T
T_7,RB,1,0.88147337962963,0.0869111749770502,707390,32190,739580,0.04352470320993,infected,5,T
T_7,RG,1,0.864600694444444,0.0886127030774691,562704,163618,726322,0.225269233205107,infected,NaN,T
T_7,RR,1,0.867584490740741,0.055113268087727,682859,44789,727648,0.0615531135933858,infected,4,T
T_8,BB,1,0.981309027777778,0.0484419679267363,747574,3928,751502,0.0052268656636975,infected,NaN,T
T_8,BG,1,0.976326388888889,0.107588784367161,736931,7665,744596,0.0102941729474776,infected,7,T
T_8,BR,1,0.981104166666667,0.0810984136123398,755063,3886,758949,0.00512023864581151,infected,2,T
T_8,GG,1,0.994436342592593,0.214363624123476,748518,20749,769267,0.0269724295985659,infected,5,T
T_8,GR,1,0.986543981481481,1.57257228581749,707867,61788,769655,0.0802801255107808,infected,2,T
T_8,RB,1,0.966027777777778,0.0586379731534985,732625,2197,734822,0.00298983971628503,infected,0,T
T_8,RG,1,0.979938657407407,0.217645614135477,742328,11526,753854,0.0152894327018229,infected,13,T
T_8,RR,1,0.959186342592593,0.110502153426921,718212,9006,727218,0.0123841819096887,infected,12,T
T_9,BB,1,0.952424768518519,0.078609979104827,698067,9270,707337,0.0131054928555978,infected,1,T
T_9,BG,1,0.958225694444444,0.11718480113453,704981,11032,716013,0.0154075414831854,infected,2,T
T_9,BR,1,0.974880787037037,0.0663156907649588,701999,6773,708772,0.00955596440039956,infected,3,T
T_9,GG,1,0.930854166666667,0.131587783117688,652886,10203,663089,0.0153870747365738,infected,3,T
T_9,GR,1,0.972413194444444,0.200320197747894,710895,15986,726881,0.0219925957618923,infected,12,T
T_9,RB,1,0.965783564814815,0.320413347493126,714183,31127,745310,0.0417638298157814,infected,8,T
T_9,RG,1,0.956569444444444,0.123914809933584,699246,7988,707234,0.0112947058540738,infected,25,T
T_9,RR,1,0.964863425925926,0.861059214314456,670916,44336,715252,0.0619865446024618,infected,5,T
X_1,BB,1,1,0.0306106669399279,851262,177,851439,0.000207883359817908,infected,8,X
X_1,BG,1,1,0.28878993769167,848819,2642,851461,0.00310290195323098,uninfected,0,X
X_1,BR,1,1,0.37012949076739,848196,3112,851308,0.00365555122235431,uninfected,0,X
X_1,GG,1,1,0.0754347443236251,850360,689,851049,0.000809589107090191,infected,4,X
X_1,GR,1,1,0.450579179427897,845617,4938,850555,0.00580562103567671,uninfected,0,X
X_1,RB,1,1,0.136716781946669,849598,1770,851368,0.00207900696291146,uninfected,0,X
X_1,RG,1,1,0.284137822821254,841700,10179,851879,0.0119488800639527,infected,NaN,X
X_1,RR,1,1,0.310513871165333,847902,3350,851252,0.00393537988750687,infected,NaN,X
X_10,BB,1,0.830324074074074,0.0479087696577865,519670,3738,523408,0.00714165622229695,uninfected,0,X
X_10,BG,1,0.833686342592593,1.07326275995135,433293,93923,527216,0.17814899396073,infected,7,X
X_10,BR,1,0.82184837962963,0.652159698732378,427293,57291,484584,0.118227180426923,infected,0,X
X_10,GG,1,0.820505787037037,0.0303373874278403,512292,1995,514287,0.00387915696877424,uninfected,0,X
X_10,GR,1,0.796758101851852,0.0348718662914747,450561,3187,453748,0.00702372241861121,infected,12,X
X_10,RB,1,0.822953703703704,0.023318764446403,497984,1260,499244,0.00252381600980683,infected,8,X
X_10,RG,1,0.844733796296296,0.0870898547204949,521772,8430,530202,0.0158996005296095,uninfected,0,X
X_10,RR,1,0.814403935185185,0.175355697678535,456337,13281,469618,0.0282804321810493,uninfected,0,X
X_2,BB,1,0.999791666666667,0.890009183986986,785504,40349,825853,0.0488573632353458,infected,11,X
X_2,BG,1,0.999796296296296,0.478849614570037,785002,34524,819526,0.0421267903641861,uninfected,0,X
X_2,BR,1,0.997149305555556,0.413502313270211,781742,28350,810092,0.0349960251428233,uninfected,0,X
X_2,GG,1,0.999741898148148,0.348301487341729,798585,26623,825208,0.0322621690531357,infected,5,X
X_2,GR,1,0.998956018518519,0.280976288902499,793900,29535,823435,0.0358680405860815,uninfected,0,X
X_2,RB,1,0.999414351851852,0.298429341235244,781207,36819,818026,0.0450095718229005,uninfected,0,X
X_2,RG,1,1,0.0383245703869647,446458,417532,863990,0.483260222919247,infected,4,X
X_2,RR,1,0.999791666666667,0.149367397443812,807455,11753,819208,0.0143467837228152,infected,NaN,X
X_3,BB,1,0.955668981481481,2.63699301154469,600275,159428,759703,0.20985569360658,uninfected,0,X
X_3,BG,1,0.976662037037037,0.466913039338627,741360,26181,767541,0.0341102299421138,infected,6,X
X_3,BR,1,0.976332175925926,1.27903954221923,711041,62639,773680,0.0809624134008893,infected,12,X
X_3,GG,1,0.960085648148148,0.460429893948154,733706,33630,767336,0.0438269545544585,uninfected,0,X
X_3,GR,1,0.962428240740741,0.316899196757414,743543,13449,756992,0.0177663700541089,infected,7,X
X_3,RB,1,0.941135416666667,0.307648676812219,717278,22103,739381,0.029893924783028,infected,5,X
X_3,RG,1,0.960112268518518,0.255594053661928,738720,14159,752879,0.0188064748784333,uninfected,0,X
X_3,RR,1,0.97615162037037,0.243047064832479,739069,17552,756621,0.0231978758189371,uninfected,0,X
X_4,BB,1,0.989741898148148,0.436802430508136,700914,47693,748607,0.0637089955076562,uninfected,NaN,X
X_4,BG,1,0.993931712962963,1.95479800855124,572179,211271,783450,0.269667496330334,infected,5,X
X_4,BR,1,0.987788194444444,0.511649080771005,698984,38651,737635,0.0523985439953364,infected,4,X
X_4,GG,1,0.984583333333333,1.2198817324419,618633,92386,711019,0.129934643096739,uninfected,0,X
X_4,GR,1,0.990416666666667,2.10866300392833,613740,120406,734146,0.164008249040382,infected,12,X
X_4,RB,1,0.989310185185185,0.862906331197041,683015,45160,728175,0.0620180588457445,infected,8,X
X_4,RG,1,0.993890046296296,0.877463739430037,624476,103599,728075,0.1422916595131,uninfected,0,X
X_4,RR,1,0.997443287037037,1.68927682743077,606596,122942,729538,0.168520351235988,uninfected,0,X
X_5,BB,1,0.860707175925926,0.815770610176753,651717,29020,680737,0.0426302669019019,infected,10,X
X_5,BG,1,0.860613425925926,1.06789566477779,633529,47243,680772,0.0693962148854536,uninfected,0,X
X_5,BR,1,0.846638888888889,0.251060068939893,652107,12468,664575,0.0187608622051687,uninfected,0,X
X_5,GG,1,0.858387731481482,0.832834032211083,643070,34549,677619,0.0509858784951426,infected,4,X
X_5,GR,1,0.860246527777778,0.719296390476428,655224,25502,680726,0.0374629439745213,uninfected,0,X
X_5,RB,1,0.860565972222222,0.521222384221601,657342,20334,677676,0.0300054893488924,uninfected,0,X
X_5,RG,1,0.754744212962963,0.241888769162052,549266,44015,593281,0.0741891279174624,infected,NaN,X
X_5,RR,1,0.860606481481481,0.965300626530151,649133,32372,681505,0.0475007520120909,infected,8,X
X_6,BB,1,0.936934027777778,0.324509098670032,619087,28490,647577,0.0439947681897288,infected,0,X
X_6,BG,1,0.949886574074074,1.37445343960519,523597,147259,670856,0.219509104785528,uninfected,0,X
X_6,BR,1,0.96424537037037,0.569560173483204,633022,67442,700464,0.0962818931451152,uninfected,0,X
X_6,GG,1,0.975216435185185,1.68776857120504,565567,114352,679919,0.168184739652812,infected,5,X
X_6,GR,1,0.978612268518519,0.202273582623754,633620,29033,662653,0.0438132778392311,uninfected,0,X
X_6,RB,1,0.951180555555556,0.828696790762465,612894,68326,681220,0.100299462728634,uninfected,0,X
X_6,RG,1,0.991976851851852,1.6160358899356,620837,97197,718034,0.135365456231878,infected,14,X
X_6,RR,1,0.975837962962963,0.190493515798296,641652,24390,666042,0.036619312295621,infected,12,X
X_7,BB,1,0.992143518518519,0.675427613175244,518654,153709,672363,0.228610140653189,infected,5,X
X_7,BG,1,0.852394675925926,0.0476172264034741,240890,29083,269973,0.107725587373552,uninfected,0,X
X_7,BR,1,0.977715277777778,0.332780013703701,488961,75468,564429,0.133706808119356,uninfected,0,X
X_7,GG,1,0.986537037037037,0.609141708001766,517394,139811,657205,0.212735752162567,infected,0,X
X_7,GR,1,0.93947337962963,0.274515486204634,373899,88551,462450,0.191482322413234,uninfected,0,X
X_7,RB,1,0.985226851851852,0.784844733170699,399423,208853,608276,0.343352359784045,uninfected,0,X
X_7,RG,1,0.900207175925926,0.194363055229168,270561,74539,345100,0.215992465951898,infected,NaN,X
X_7,RR,1,0.933366898148148,0.13238525599098,391164,114948,506112,0.22711968892261,infected,NaN,X
X_8,BB,1,0.906575231481481,1.62684287119371,609813,67691,677504,0.0999123252408842,uninfected,0,X
X_8,BG,1,0.908138888888889,0.288216782113836,651164,12678,663842,0.0190979178780493,infected,11,X
X_8,BR,1,0.899875,0.0700575172942748,645064,2003,647067,0.00309550633860172,infected,1,X
X_8,GG,1,0.91497337962963,1.33794375553357,636420,55210,691630,0.0798259184824256,uninfected,0,X
X_8,GR,1,0.900409722222222,0.82229352969913,632869,31622,664491,0.0475883044315122,infected,6,X
X_8,RB,1,0.948224537037037,2.6538487568827,589066,135853,724919,0.187404385869318,infected,25,X
X_8,RG,1,0.912487268518519,0.40715508984139,638067,24217,662284,0.0365658841222195,uninfected,0,X
X_8,RR,1,0.916112268518519,0.0643736280150532,651998,2503,654501,0.00382428751063788,uninfected,0,X
X_9,BB,1,0.94194212962963,0.0958199001013948,736170,5209,741379,0.00702609596441226,uninfected,0,X
X_9,BG,1,0.941884259259259,0.119713200617936,735226,4464,739690,0.00603496059159918,infected,12,X
X_9,BR,1,0.943201388888889,0.0400365316004947,736726,2015,738741,0.0027276136020608,infected,6,X
X_9,GG,1,0.948145833333333,0.137729105380403,739717,5806,745523,0.00778782143542184,uninfected,0,X
X_9,GR,1,0.941884259259259,0.0367199571564592,732814,1930,734744,0.00262676524068247,infected,19,X
X_9,RB,1,0.941884259259259,0.04075240056159,737849,2765,740614,0.00373338878282074,infected,10,X
X_9,RG,1,0.948145833333333,0.0126188107926803,740743,328,741071,0.000442602665601542,uninfected,0,X
X_9,RR,1,0.941884259259259,0.0317140686062691,733246,1493,734739,0.0020320140893569,uninfected,0,X
